interaction_id,campaign_id,customer_id,interaction_datetime,event_type,platform,device_type,ad_cost,order_id,is_new_customer,revenue,session_id
f3688145-ed0d-4f70-88ac-c2b8b0545fc6,CMP005,CUST0318,2024-02-29 03:43:00,conversion,google,ios,40.55,ORD415485,false,107.83,SESSION876361
29f958a3-970e-4b8e-9bbe-3ab5163ba0fd,CMP019,CUST0427,2024-04-23 11:21:00,conversion,google,android,11.17,ORD429856,false,248.9,SESSION765720
e113bd4f-3a38-4f19-8c6d-b5cb334b9875,CMP008,CUST0007,2024-09-03 16:05:00,conversion,facebook,ios,36.76,ORD464302,true,604.42,SESSION358744
5d8a4f57-c150-4782-acb7-6bc088cb0cc8,CMP014,CUST0020,2024-11-17 18:20:00,click,facebook,android,22.32,ORD483608,false,581.17,SESSION476090
567b38f0-d940-41e3-9c3a-bef76502cef7,CMP002,CUST0423,2024-08-31 19:06:00,impression,tiktok,web,32.1,ORD463274,true,349.26,SESSION886639
a8bda1f5-17f3-4a6a-af13-e5b7e36fb307,CMP013,CUST0412,2024-12-01 15:52:00,impression,tiktok,android,11.66,ORD487167,false,374.8,SESSION159796
ce2513a6-61e0-43de-8f89-c41855f709e6,CMP009,CUST0363,2024-08-27 21:39:00,conversion,facebook,ios,30.79,ORD462159,false,714.29,SESSION807568
64103015-81ce-4eb5-92d5-e4cf1b0ff4e7,CMP006,CUST0243,2024-10-22 04:38:00,conversion,tiktok,web,42.74,ORD476703,false,594.63,SESSION215202
ce71f5a9-d842-4061-a0b8-7e05c511b448,CMP011,CUST0468,2024-12-29 03:52:00,click,tiktok,ios,49.1,ORD494277,true,604.02,SESSION282575
454ed96a-df54-4d28-93a6-294c9bb80ba4,CMP007,CUST0181,2024-07-30 10:14:00,conversion,google,ios,35.53,ORD454947,false,549.68,SESSION931519
16ff2498-7a52-4c52-8047-f4504661afb5,CMP018,CUST0111,2024-11-08 06:37:00,conversion,google,android,39.06,ORD481546,true,196.28,SESSION275329
388b445c-a82d-4e77-bae4-2dad89ac61d6,CMP007,CUST0200,2024-07-09 13:06:00,conversion,tiktok,ios,25.88,ORD450097,true,457.51,SESSION419336
298f84a9-01e3-48b3-b972-71344f53534b,CMP017,CUST0255,2024-10-07 08:18:00,conversion,tiktok,web,9.85,ORD473215,true,185.33,SESSION533287
84bb1283-8df7-4eb8-9f12-c816de52e255,CMP006,CUST0342,2024-08-07 13:44:00,conversion,google,android,35.65,ORD457249,false,734.97,SESSION137257
9623882f-c0d2-4003-9a31-d98d4f367a08,CMP012,CUST0379,2024-03-30 14:18:00,conversion,tiktok,android,43.87,ORD423449,true,797.48,SESSION959223
96f48d2e-746f-4f48-9750-53f1588536b5,CMP011,CUST0069,2024-07-25 09:41:00,click,google,web,38.58,ORD453827,true,777.98,SESSION507966
478e3cd5-2f40-49c6-b08b-f37c7409a882,CMP007,CUST0311,2024-04-05 11:02:00,impression,tiktok,ios,48.76,ORD425070,false,473.43,SESSION685838
298cd3e2-14a2-456b-a0c9-5830f8297239,CMP005,CUST0444,2024-07-28 15:23:00,impression,google,web,32.53,ORD454559,true,452.63,SESSION793974
cf921f5a-df3c-44d0-b9b0-a0ddf0f24f9f,CMP001,CUST0447,2024-01-01 14:21:00,impression,google,web,47.21,ORD400107,false,284.52,SESSION361261
2a9915ce-2aa0-4fe8-a875-f1b62216fd4c,CMP012,CUST0005,2024-07-28 07:45:00,impression,tiktok,android,21.82,ORD454458,false,255.23,SESSION572515
fcd72f0a-30d3-429f-a760-b01c16be4298,CMP007,CUST0244,2024-06-30 23:29:00,conversion,facebook,ios,47.86,ORD447713,true,523.22,SESSION221542
30772863-7cfc-4917-9e01-a0b91de2c0b6,CMP011,CUST0300,2024-09-07 02:09:00,conversion,google,android,10.52,ORD465369,true,106.08,SESSION119269
61741055-9671-4e6c-a2a8-1ac1d1434195,CMP001,CUST0021,2024-03-19 15:06:00,impression,tiktok,ios,17.41,ORD421063,true,789.44,SESSION738288
17fd82be-24b0-480f-8db3-9f36d12fa6f2,CMP010,CUST0197,2024-09-06 09:53:00,conversion,facebook,web,49.22,ORD465047,true,641.12,SESSION919976
e362402b-8e80-418b-b0f9-e963efc8e9c0,CMP007,CUST0054,2024-07-29 22:47:00,click,tiktok,ios,46.87,ORD454833,true,731.09,SESSION914294
9acb58b5-2470-484c-9cfa-e0d4007e2eb1,CMP002,CUST0263,2024-12-20 14:17:00,click,facebook,web,18.45,ORD491890,false,574.7,SESSION684414
41f15348-3e37-4682-a03c-d2d742276da8,CMP010,CUST0301,2024-01-08 05:52:00,click,facebook,android,20.19,ORD402254,false,386.59,SESSION745255
4542793e-7d6f-4bfc-af61-9dedd4e78396,CMP017,CUST0063,2024-07-11 18:51:00,click,facebook,ios,20.39,ORD450663,true,423.15,SESSION258600
bec63a17-b7df-4782-9d3f-b943cbba55c4,CMP006,CUST0422,2024-08-28 03:36:00,conversion,facebook,ios,49.54,ORD462382,false,235.74,SESSION557866
9d022508-c7f2-426a-9a99-560661ca71a1,CMP020,CUST0238,2024-10-21 19:42:00,impression,tiktok,android,40.06,ORD476512,false,457.4,SESSION286334
c6ba3aa4-2947-40b1-af9b-da00842b816f,CMP005,CUST0181,2024-01-20 11:40:00,conversion,google,android,44.66,ORD405633,true,146.76,SESSION121458
2d56273d-3338-4efd-9106-4d10e2eea4ce,CMP008,CUST0274,2024-07-14 19:21:00,impression,facebook,ios,4.43,ORD451499,false,400.45,SESSION933630
a13e9c8d-73e6-4e0f-bd5a-f82b3b4b0c5a,CMP010,CUST0164,2024-11-02 20:19:00,conversion,tiktok,ios,44.84,ORD479451,false,686.88,SESSION196607
b6a61ecd-89a1-4115-b8df-2403c5703ab3,CMP011,CUST0276,2024-08-16 00:46:00,click,facebook,android,45.14,ORD459707,true,245.34,SESSION678685
aa5c0a38-8fed-4706-81f5-0d89e08f6efb,CMP017,CUST0386,2024-07-03 23:16:00,impression,google,android,29.18,ORD448011,true,727.79,SESSION886869
6096d9e2-ecc6-4d9d-a2fe-1f535f1ae40e,CMP007,CUST0276,2024-09-16 06:08:00,click,google,android,47.77,ORD467903,false,343.19,SESSION859197
4b6d9c10-7d99-44b6-92cd-6765a66f776b,CMP001,CUST0123,2024-08-22 12:34:00,click,google,android,10.84,ORD461174,true,288.33,SESSION202796
0379e9ed-3426-44dc-9244-0716966305a4,CMP001,CUST0486,2024-09-04 21:37:00,click,google,web,23.83,ORD464647,false,399.23,SESSION184847
96d563ce-809a-440c-aae4-73b20386ca54,CMP019,CUST0076,2024-10-11 10:14:00,conversion,tiktok,android,40.53,ORD474324,true,307.7,SESSION259668
0e68413b-6f82-4c54-98c4-9c7fe320651e,CMP014,CUST0083,2024-05-18 01:15:00,click,tiktok,ios,28.23,ORD436511,true,496.84,SESSION579581
0653758b-7aa8-44da-81cf-b392002a4911,CMP003,CUST0217,2024-12-22 21:23:00,conversion,facebook,android,5.41,ORD492367,false,431.54,SESSION767652
10960f44-f205-46d1-abae-ecfd184e7d3e,CMP014,CUST0077,2024-04-20 10:46:00,conversion,google,ios,3.61,ORD429162,false,528.27,SESSION427793
acec2367-9b78-437f-b92a-2c53a0439411,CMP014,CUST0131,2024-01-01 04:55:00,impression,tiktok,ios,37.71,ORD400111,true,627.7,SESSION351742
fc520341-2e54-45e2-a9b4-e7855e53c502,CMP012,CUST0137,2024-03-20 14:32:00,click,facebook,web,24.12,ORD421211,false,675.79,SESSION873989
b94f448f-6b93-4471-9e65-7351d14ed69f,CMP015,CUST0469,2024-08-09 23:16:00,impression,facebook,web,35.15,ORD457863,true,141.1,SESSION621139
2bda61be-0d96-4ff0-bacf-632d3b70401f,CMP003,CUST0127,2024-08-10 07:59:00,click,facebook,android,26.15,ORD458207,false,670.23,SESSION856869
adc1e15e-83ce-414f-b7dd-9d5f4da8fabc,CMP007,CUST0486,2024-07-01 10:03:00,click,tiktok,web,17.54,ORD447608,false,713.26,SESSION859449
6687df20-68d1-42d5-b046-e65e5142086c,CMP014,CUST0284,2024-05-03 13:31:00,conversion,tiktok,ios,24.3,ORD432234,false,533.28,SESSION172265
40d582a6-c9bf-453a-8b4a-61136e5f404b,CMP017,CUST0332,2024-03-04 09:30:00,conversion,tiktok,android,44.2,ORD416698,true,631.16,SESSION303181
7f5ba99e-6e39-47ab-8478-be8a39a1359e,CMP010,CUST0283,2024-08-02 05:07:00,conversion,tiktok,web,22.59,ORD456013,false,520.6,SESSION997153
56aece18-4f83-45af-9ab6-24878d78bcee,CMP009,CUST0081,2024-07-14 20:47:00,click,google,web,30.78,ORD451549,true,799.69,SESSION645345
1de67332-3d23-4bba-8eaf-91c91092f7cb,CMP010,CUST0025,2024-01-07 13:44:00,conversion,facebook,ios,32.15,ORD402001,false,509.24,SESSION262991
2ec5ca51-92fb-428a-8b4b-a6d33546a826,CMP005,CUST0414,2024-04-23 04:42:00,impression,facebook,web,45.66,ORD429873,false,499.67,SESSION384443
75f772a8-b95f-4955-b7e9-491d83db13f3,CMP005,CUST0096,2024-10-12 09:24:00,impression,facebook,web,41.92,ORD474434,true,533.6,SESSION700836
5a44a270-1038-4ffd-91c5-9828a698be46,CMP018,CUST0402,2024-01-11 05:48:00,click,tiktok,web,36.84,ORD403212,true,606.23,SESSION975398
df5a0dde-0a81-4819-b73f-a3dc107146d5,CMP013,CUST0116,2024-05-20 09:37:00,impression,tiktok,ios,8.24,ORD437102,true,393.21,SESSION856797
4c87922f-2d8d-48db-a8f1-06c2bfaf060c,CMP014,CUST0266,2024-04-24 17:09:00,conversion,google,web,13.26,ORD430146,true,472.91,SESSION163111
983c6433-7894-46ac-b04e-a7a86990e7db,CMP013,CUST0190,2024-09-13 03:31:00,click,facebook,web,12.94,ORD467062,false,708.59,SESSION269462
3a98a994-d46b-4087-a7d2-a26f2aed8b49,CMP013,CUST0079,2024-03-09 00:33:00,impression,google,ios,38.76,ORD418312,true,369.16,SESSION404309
ae2c4d1a-91f6-472e-9eda-4b2c55c4dc60,CMP008,CUST0459,2024-02-22 15:57:00,click,facebook,ios,26.22,ORD413985,false,376.35,SESSION474729
375185f1-79e5-4c26-a6b2-e5aee7f2b0de,CMP012,CUST0015,2024-12-18 22:38:00,click,tiktok,web,33.1,ORD491563,true,477.34,SESSION118489
6adbb570-d2ec-4cc4-9c88-35f596eedfa8,CMP007,CUST0046,2024-12-01 00:21:00,click,google,web,30.08,ORD486946,false,467.54,SESSION437976
e47a554e-70d7-40ee-afcc-277156674bec,CMP019,CUST0462,2024-08-07 03:24:00,conversion,tiktok,android,39.25,ORD457254,false,213.94,SESSION610922
adfaf78b-95cd-45ba-9305-b544fade0f9d,CMP002,CUST0177,2024-07-28 21:07:00,conversion,facebook,android,46.61,ORD454610,true,454.83,SESSION908206
470b1b06-2291-42c4-82af-c138f87cfcd7,CMP004,CUST0177,2024-09-02 22:24:00,impression,facebook,web,14.88,ORD463832,false,470.88,SESSION520508
8b564b6a-d656-42d9-b998-26827744ad2b,CMP011,CUST0077,2024-01-12 03:04:00,impression,facebook,ios,25.86,ORD403328,true,185.07,SESSION340003
a7eb0b01-1143-4307-8f2c-3e720f32613b,CMP019,CUST0452,2024-09-29 13:17:00,impression,tiktok,ios,13.08,ORD470775,true,723.1,SESSION731515
eb7c77cb-0e4f-4c7f-aa64-5377a7c40dc4,CMP004,CUST0385,2024-07-16 17:47:00,conversion,tiktok,android,17.61,ORD451852,false,683.36,SESSION720182
2dbaf714-b370-4a0c-ae86-756009506622,CMP006,CUST0082,2024-01-29 22:54:00,click,tiktok,web,17.49,ORD407488,false,527.14,SESSION830351
a92d76de-db32-4bbb-bc61-3bbd5d347931,CMP015,CUST0142,2024-01-08 06:27:00,click,tiktok,android,45.47,ORD402245,false,318.45,SESSION889704
918cf944-c197-42d1-9ccb-c953cde79474,CMP010,CUST0133,2024-04-04 13:33:00,impression,google,web,28.46,ORD424710,false,460.32,SESSION864572
a5f9703c-fe75-41db-8903-1e46247bdb11,CMP019,CUST0156,2024-05-05 13:21:00,impression,google,android,36.11,ORD433079,false,751.21,SESSION791009
4501e72e-f3f9-48ae-a5f2-eb4a40b8c6e9,CMP008,CUST0180,2024-02-02 15:53:00,conversion,google,web,5.74,ORD408482,false,642.14,SESSION683759
6645709e-df64-4c98-aadd-bdf4ea256ad6,CMP009,CUST0423,2024-03-19 17:55:00,conversion,google,web,8.59,ORD421078,true,584.06,SESSION941873
490662ef-2a20-44fc-8a8a-0e65221f5441,CMP004,CUST0372,2024-08-08 03:34:00,impression,facebook,android,41.1,ORD457620,false,541.31,SESSION970181
bc36de55-608f-469f-af47-5c9f5398a2e8,CMP008,CUST0448,2024-07-24 10:13:00,conversion,tiktok,web,12.48,ORD453675,false,626.51,SESSION494424
ccc766a7-abe3-4682-992d-2305b697cb1f,CMP011,CUST0313,2024-09-13 13:10:00,conversion,tiktok,android,46.23,ORD467030,true,397.73,SESSION861064
27bf884b-3152-47ac-994a-7a371837acc0,CMP018,CUST0328,2024-01-15 17:46:00,click,google,android,11.09,ORD404415,true,236.64,SESSION600216
ed23f53d-f1ae-4ee2-8b66-bec7536628d8,CMP014,CUST0223,2024-08-14 07:16:00,conversion,google,ios,48.6,ORD459347,true,706.57,SESSION789686
30744054-77dd-4086-9083-07214932a229,CMP013,CUST0098,2024-09-15 21:46:00,conversion,facebook,web,11.66,ORD467569,true,615.59,SESSION227036
3671dd85-2cce-40d2-abf7-585081b89c5e,CMP008,CUST0176,2024-11-02 18:23:00,conversion,tiktok,web,25.64,ORD479694,false,666.2,SESSION901593
79a9f112-e87b-4fe7-ae16-3e4b44155c6f,CMP013,CUST0081,2024-10-22 00:56:00,conversion,google,ios,43.42,ORD476772,true,627.75,SESSION364617
eec7a6c0-0209-4517-8c16-d136a5d5acf5,CMP012,CUST0261,2024-07-03 11:36:00,conversion,facebook,web,9.24,ORD448296,true,251.07,SESSION690923
284cd30c-0b1c-4744-90c7-56b53b01002d,CMP010,CUST0076,2024-03-09 03:05:00,impression,facebook,web,24.92,ORD418095,false,376.65,SESSION296618
e2174166-5388-4ef6-9dea-03c15089e52a,CMP003,CUST0435,2024-09-06 16:47:00,conversion,google,web,28.19,ORD465286,false,345.88,SESSION996243
afa9c5a9-7423-4333-a109-1678d59854fc,CMP020,CUST0157,2024-05-27 14:23:00,click,google,ios,44.58,ORD438468,true,306.45,SESSION331172
745de985-57f2-4180-a92e-6d216c938f7b,CMP015,CUST0390,2024-02-13 09:29:00,impression,facebook,web,17.83,ORD411845,false,778.24,SESSION818577
e4eb5016-248f-4e96-b5e9-671452f1ee0e,CMP016,CUST0052,2024-01-15 21:52:00,conversion,facebook,ios,42.13,ORD404413,false,637.06,SESSION269784
d129b8b7-8fab-4ab8-8c39-405a39082879,CMP014,CUST0464,2024-09-08 09:26:00,conversion,tiktok,android,45.29,ORD465888,true,511.91,SESSION354597
27b31e84-ae5d-445a-b5d1-768f41213180,CMP005,CUST0417,2024-07-08 09:10:00,impression,facebook,web,13.97,ORD449607,false,460.63,SESSION813160
03eac5e0-d74d-4941-b50b-650dd35bd839,CMP014,CUST0041,2024-11-07 18:33:00,click,facebook,android,23.81,ORD481059,true,405.43,SESSION435995
eacbefd6-f7fe-421f-b5ee-b3af80759d86,CMP002,CUST0357,2024-03-16 17:57:00,conversion,google,ios,49.97,ORD420137,false,156.56,SESSION749038
c2ee441e-28bd-4fe3-98ae-bbb514cdc5b5,CMP001,CUST0054,2024-06-29 01:45:00,conversion,tiktok,ios,49.7,ORD446944,true,433.54,SESSION415482
1c02b7f6-5644-4e3b-8c04-b59974ed72de,CMP012,CUST0487,2024-04-17 01:05:00,conversion,tiktok,android,31.56,ORD428536,true,678.27,SESSION980489
b339eae0-76a6-4a93-bc7b-853edfb06efe,CMP005,CUST0133,2024-08-02 22:05:00,click,tiktok,android,8.66,ORD455782,true,148.1,SESSION580559
3ab27a85-6dc8-42f3-845c-b574f0e44bf4,CMP017,CUST0196,2024-05-03 22:08:00,impression,facebook,web,26.23,ORD432424,true,213.4,SESSION658008
6a23e510-41e7-4fec-bcf0-515090ee53f3,CMP011,CUST0127,2024-11-19 16:07:00,click,google,android,35.51,ORD484168,true,285.77,SESSION846597
3cb740a8-ddf6-407d-834e-bdf1aa45b9dd,CMP013,CUST0275,2024-12-02 10:02:00,click,facebook,web,6.98,ORD487431,false,645.11,SESSION650644
64bb6c16-cbea-4c6f-9ab6-22245dd03742,CMP018,CUST0377,2024-03-09 14:10:00,click,facebook,android,4.25,ORD418061,true,406.94,SESSION121385
f0bfa044-ef2f-47bb-8c0f-e886ae59d3c3,CMP018,CUST0447,2024-06-22 07:07:00,click,facebook,web,15.22,ORD445569,false,496.28,SESSION977041
37fcc518-afd9-4e54-92cd-395ab9f31a6b,CMP012,CUST0376,2024-12-24 05:19:00,click,google,android,21.77,ORD492748,true,650.23,SESSION492350
ca4126e2-a53f-406d-8b91-0d3b36b2438b,CMP006,CUST0275,2024-05-03 00:48:00,impression,tiktok,android,23.67,ORD432465,true,368.92,SESSION937459
da16a8ab-de29-4fcf-aebc-2053ac1b5650,CMP015,CUST0125,2024-01-27 13:51:00,conversion,google,android,9.53,ORD406983,true,650.32,SESSION525444
a03d94ca-b02f-4a01-9088-deafac189480,CMP011,CUST0127,2024-10-04 13:51:00,click,tiktok,ios,14.78,ORD472355,false,684.27,SESSION198651
edb87b16-f649-4bba-aeb3-17e22df87f38,CMP012,CUST0127,2024-10-02 12:27:00,impression,google,ios,30.97,ORD471671,true,568.45,SESSION753625
7f47862c-57f9-4990-9fb5-a2c2882b714c,CMP015,CUST0049,2024-07-27 10:23:00,click,facebook,ios,6.46,ORD454182,false,450.62,SESSION843814
00418e20-0c30-4dcf-a8bc-2096803b633d,CMP017,CUST0339,2024-11-18 21:03:00,click,facebook,android,17.98,ORD483969,false,736.41,SESSION606960
908b407a-9b77-45a4-9b66-ca137a06af06,CMP017,CUST0155,2024-09-06 09:15:00,impression,google,ios,3.78,ORD465030,true,532.84,SESSION666022
e6d30855-8edf-455a-90dc-1d3c7a9f7068,CMP019,CUST0107,2024-10-27 17:42:00,conversion,tiktok,android,24.16,ORD477704,false,742.05,SESSION367967
77fea808-b1df-42e7-8bf4-5102d4fd11ae,CMP007,CUST0323,2024-08-22 08:51:00,conversion,google,ios,21.0,ORD461153,true,354.9,SESSION813022
ec9b5166-b4cf-4b89-90e5-a50054b3b043,CMP005,CUST0112,2024-08-07 02:17:00,click,facebook,android,9.96,ORD457488,false,676.37,SESSION631723
de00087d-0728-4e07-a89b-b446bcaf8ba9,CMP007,CUST0052,2024-09-25 21:38:00,click,google,web,20.86,ORD469718,false,786.47,SESSION216076
b879637a-37f0-4d9c-a1ee-60012da38781,CMP016,CUST0174,2024-02-01 13:21:00,impression,google,android,18.1,ORD408419,true,742.89,SESSION466851
3c6e3c37-155c-444f-981e-ffdb9c9b6027,CMP004,CUST0493,2024-09-10 09:45:00,click,tiktok,web,19.19,ORD466234,true,655.67,SESSION735588
8432cb8e-0b37-4d01-ae8e-ce9539e8a830,CMP007,CUST0068,2024-09-12 10:06:00,impression,facebook,web,32.42,ORD466895,false,308.81,SESSION279664
9035cbc9-95d0-4a17-9e38-815f14633cdb,CMP010,CUST0295,2024-09-05 04:05:00,click,google,ios,38.37,ORD464678,false,378.12,SESSION944919
159a07d5-e60d-4f39-9aa3-79b7ff0aad46,CMP015,CUST0391,2024-09-12 09:51:00,impression,google,ios,11.82,ORD466975,false,759.31,SESSION900473
80faa0db-04e4-439c-b351-9a00e3f7ec6c,CMP020,CUST0028,2024-04-06 23:20:00,click,google,web,39.79,ORD425553,false,347.07,SESSION325910
82f00d18-fe75-4f7b-83dc-05441154a42e,CMP020,CUST0174,2024-12-02 12:57:00,impression,google,android,49.29,ORD487469,false,767.37,SESSION815905
49b83e31-eaa6-40a7-8130-1e7b7cb5c59f,CMP005,CUST0331,2024-06-08 11:28:00,conversion,tiktok,ios,8.71,ORD441886,true,305.29,SESSION280758
d5bd5fbb-4589-4f6d-b7ca-df257111bb6e,CMP006,CUST0179,2024-10-14 11:07:00,impression,tiktok,ios,25.26,ORD475049,false,353.26,SESSION597421
7880bf9e-27cb-4f1a-98a1-18ddc86cfc5c,CMP006,CUST0380,2024-09-28 00:27:00,conversion,tiktok,android,7.5,ORD470350,false,687.82,SESSION279772
3a87eded-d686-4f8a-bb82-c1ffe021ac51,CMP015,CUST0216,2024-05-04 12:11:00,impression,tiktok,android,21.06,ORD432741,true,496.23,SESSION290687
7c07342f-2867-4adc-85eb-bd2be27404d5,CMP020,CUST0131,2024-01-07 17:48:00,click,tiktok,ios,31.12,ORD401746,false,717.77,SESSION576604
98df5c20-1f48-4ccd-8400-a3c933a8c7f0,CMP007,CUST0405,2024-10-18 16:32:00,click,tiktok,android,48.71,ORD475900,false,601.38,SESSION890619
dc7a944e-2177-4506-acd4-a74b0a534059,CMP018,CUST0243,2024-09-22 12:45:00,impression,facebook,web,10.94,ORD469073,true,777.32,SESSION395933
19534fb9-26b3-4f2b-a662-3ddcdbbbf229,CMP008,CUST0320,2024-12-14 00:08:00,conversion,tiktok,android,42.68,ORD490590,true,291.51,SESSION879580
e6636bd4-84e3-4ed6-88f5-6c97d4d8637e,CMP008,CUST0163,2024-04-01 01:36:00,conversion,facebook,android,4.34,ORD423983,false,792.11,SESSION242326
ea525583-a5da-420a-a3d8-bd717094374d,CMP018,CUST0486,2024-05-06 09:07:00,conversion,tiktok,ios,31.08,ORD433295,false,222.24,SESSION190484
89184472-82b9-41f1-8ff1-3ffb7f770f48,CMP008,CUST0403,2024-03-27 00:31:00,click,facebook,android,41.59,ORD422778,true,443.54,SESSION267656
9739081d-612d-46ef-bae7-3fd2ce2a09af,CMP020,CUST0466,2024-06-30 01:37:00,impression,facebook,android,24.12,ORD447363,true,508.41,SESSION336609
ce0b2b4e-5f48-456d-a97c-ae33d60cd352,CMP005,CUST0442,2024-05-31 20:28:00,conversion,google,web,39.72,ORD439579,false,768.08,SESSION265848
2d979973-cbb6-4bab-a4c8-b67e30e0ba68,CMP014,CUST0279,2024-04-28 09:25:00,click,google,ios,24.49,ORD431034,true,749.19,SESSION709345
10d8fe14-f29f-4c04-989e-dee912d9f0ff,CMP009,CUST0379,2024-10-15 03:45:00,click,facebook,ios,42.27,ORD475134,false,269.35,SESSION861681
84d9e088-3be6-4a95-84a7-dfad341b8d9e,CMP012,CUST0133,2024-10-20 10:37:00,click,tiktok,android,20.2,ORD476279,true,340.52,SESSION794639
75fa6488-d535-44fc-a272-0df8ecf4b78b,CMP010,CUST0368,2024-01-26 16:43:00,click,google,web,46.2,ORD406898,false,317.92,SESSION833504
141438c7-4fc9-4d66-a1a2-5223a1ce440a,CMP003,CUST0176,2024-11-20 07:57:00,conversion,google,android,28.13,ORD484370,false,125.29,SESSION288825
337a7a6d-f3d2-457f-bf5f-300365c29b88,CMP009,CUST0092,2024-01-12 15:00:00,click,tiktok,ios,27.76,ORD403521,true,222.53,SESSION892901
f79c2df5-681a-409d-b03c-4570ef56e6ad,CMP020,CUST0071,2024-04-17 06:35:00,impression,google,ios,5.09,ORD428618,true,260.28,SESSION710942
1c5a6943-4264-42c5-a894-239cfbf843fe,CMP014,CUST0257,2024-04-05 22:44:00,click,tiktok,ios,16.95,ORD425035,true,644.48,SESSION804770
a77a902f-b5f0-424e-9385-a8fd0ab1e940,CMP010,CUST0045,2024-10-17 13:11:00,click,tiktok,ios,22.27,ORD475609,true,289.6,SESSION485494
f927ed10-c6af-4209-a8d7-bc3fdd29126a,CMP003,CUST0303,2024-09-03 14:16:00,click,tiktok,android,31.81,ORD464076,false,177.37,SESSION100311
203615d5-8c03-45b5-bed5-165f59ab0ab0,CMP011,CUST0216,2024-11-01 15:18:00,impression,tiktok,web,24.83,ORD479354,true,344.6,SESSION932623
bdac8104-4651-41bd-9246-2058a7cebf18,CMP008,CUST0157,2024-03-04 04:29:00,impression,tiktok,ios,49.35,ORD416580,false,357.99,SESSION666530
47d29488-c569-4edf-9d13-43944ff0142b,CMP013,CUST0074,2024-09-01 03:38:00,conversion,facebook,web,38.31,ORD463646,true,525.95,SESSION252052
03f3cde1-9da1-4cda-87cf-4d0ceb502ffd,CMP006,CUST0063,2024-06-20 07:42:00,click,facebook,ios,25.66,ORD445191,true,524.59,SESSION756435
bcf16a58-38a2-42ad-b602-f501bfce1cdb,CMP006,CUST0487,2024-07-18 07:30:00,conversion,google,android,34.27,ORD452434,false,537.28,SESSION373843
5fc9874f-a2d5-4bc3-9206-66a04d00daf3,CMP006,CUST0458,2024-01-15 21:12:00,click,tiktok,android,18.39,ORD404236,true,364.78,SESSION436653
3f4f2bcc-284b-47d4-ad26-2351f5b144f9,CMP011,CUST0325,2024-12-01 20:17:00,impression,tiktok,android,33.67,ORD487124,false,349.04,SESSION403367
d43608cd-9bc9-4014-acc6-0ea27c30cea1,CMP004,CUST0446,2024-11-09 09:49:00,click,google,web,16.11,ORD481790,false,452.32,SESSION639143
7c312ad7-f1f7-4ec4-b544-2f0c4e0ec318,CMP006,CUST0279,2024-05-17 09:31:00,click,tiktok,android,20.79,ORD436420,false,383.6,SESSION703505
e2fb007d-6d75-4cd5-8c95-2c1f6c2535d5,CMP020,CUST0408,2024-01-01 06:16:00,conversion,google,ios,46.4,ORD400209,true,135.68,SESSION348492
e7c64f68-d2e1-4d5b-8d63-c297db6b8ea5,CMP006,CUST0076,2024-03-25 18:00:00,conversion,tiktok,ios,28.08,ORD422347,true,551.61,SESSION847637
88e9a8d2-6282-49ae-b975-de54e4864e29,CMP009,CUST0190,2024-04-12 13:31:00,click,google,android,18.38,ORD427305,false,790.11,SESSION813878
ba3e2074-86bd-46c6-a527-574bcb99ffee,CMP007,CUST0441,2024-08-21 04:35:00,click,tiktok,web,32.49,ORD460889,true,471.93,SESSION139679
9102f031-1f89-4580-9b5e-3c655d6ae3e0,CMP008,CUST0340,2024-09-18 23:42:00,impression,google,ios,7.68,ORD468413,true,384.24,SESSION185651
b6a539ea-1e5b-46a0-83af-d0e19d2d4736,CMP020,CUST0382,2024-01-15 12:44:00,conversion,tiktok,android,12.69,ORD404185,false,194.31,SESSION931123
aa729fc4-61eb-49bd-b2d2-3ee5911cfcb0,CMP019,CUST0423,2024-02-24 12:06:00,impression,facebook,ios,29.71,ORD414488,false,475.53,SESSION422184
961d247e-4826-40ff-9ed1-ff0af593161c,CMP013,CUST0005,2024-02-27 20:29:00,click,tiktok,ios,26.65,ORD415090,false,552.99,SESSION320084
9714a7e6-5f58-4b37-a6b6-4eeb1358f9a8,CMP001,CUST0283,2024-06-30 06:33:00,click,tiktok,web,46.99,ORD447221,false,223.48,SESSION158886
91fd4c30-d7e1-4ad2-b5d7-f7e970b61682,CMP009,CUST0098,2024-09-25 17:18:00,conversion,tiktok,web,3.4,ORD469821,false,325.15,SESSION775325
0d20d5ab-41cc-4b18-9a9b-a3225c927498,CMP017,CUST0394,2024-03-27 10:16:00,conversion,google,ios,28.35,ORD422795,false,654.88,SESSION313905
6e5f5eba-569d-47ea-acdc-32c3de2e821e,CMP011,CUST0427,2024-04-30 06:39:00,conversion,facebook,android,18.55,ORD431531,true,630.87,SESSION938967
14e2ad25-58bb-4f2d-b3c4-742e6e99c110,CMP009,CUST0485,2024-11-22 02:33:00,conversion,tiktok,ios,41.97,ORD484671,true,322.68,SESSION918134
0a876148-9bd1-4051-bc86-4e7fed07ff75,CMP016,CUST0178,2024-09-06 16:17:00,conversion,google,web,27.26,ORD465060,false,216.17,SESSION952016
dcc60989-da90-458c-a58f-2af2196540d0,CMP002,CUST0201,2024-03-20 23:56:00,impression,google,ios,33.12,ORD421417,true,182.05,SESSION638479
0321487e-a84d-4a42-a5b1-ea659b4ff185,CMP001,CUST0423,2024-01-12 01:06:00,conversion,google,android,10.34,ORD403271,false,783.61,SESSION945733
